Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
                0.00    0.00       3/3           std::string* std::__copy_move_a<false, std::string const*, std::string*>(std::string const*, std::string const*, std::string*) [99]
[96]     0.0    0.00    0.00       3         std::string* std::__copy_move<false, false, std::random_access_iterator_tag>::__copy_m<std::string const*, std::string*>(std::string const*, std::string const*, std::string*) [96]
-----------------------------------------------
                0.00    0.00       3/3           void std::_Destroy<__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > >(__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >) [102]
[97]     0.0    0.00    0.00       3         void std::_Destroy_aux<false>::__destroy<__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > >(__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >) [97]
                0.00    0.00       3/7           bool __gnu_cxx::operator!=<std::string*, std::vector<std::string, std::allocator<std::string> > >(__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > const&, __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > const&) [63]
-----------------------------------------------
                0.00    0.00       3/3           std::string* std::__copy_move_backward_a2<false, std::string*, std::string*>(std::string*, std::string*, std::string*) [167]
[98]     0.0    0.00    0.00       3         std::__niter_base<std::string*, false>::__b(std::string*) [98]
-----------------------------------------------
                0.00    0.00       3/3           __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > std::__copy_move_a2<false, __gnu_cxx::__normal_iterator<std::string const*, std::vector<std::string, std::allocator<std::string> > >, __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > >(__gnu_cxx::__normal_iterator<std::string const*, std::vector<std::string, std::allocator<std::string> > >, __gnu_cxx::__normal_iterator<std::string const*, std::vector<std::string, std::allocator<std::string> > >, __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >) [100]
[99]     0.0    0.00    0.00       3         std::string* std::__copy_move_a<false, std::string const*, std::string*>(std::string const*, std::string const*, std::string*) [99]
                0.00    0.00       3/3           std::string* std::__copy_move<false, false, std::random_access_iterator_tag>::__copy_m<std::string const*, std::string*>(std::string const*, std::string const*, std::string*) [96]
-----------------------------------------------
                0.00    0.00       3/3           __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > std::copy<__gnu_cxx::__normal_iterator<std::string const*, std::vector<std::string, std::allocator<std::string> > >, __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > >(__gnu_cxx::__normal_iterator<std::string const*, std::vector<std::string, std::allocator<std::string> > >, __gnu_cxx::__normal_iterator<std::string const*, std::vector<std::string, std::allocator<std::string> > >, __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >) [101]
[100]    0.0    0.00    0.00       3         __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > std::__copy_move_a2<false, __gnu_cxx::__normal_iterator<std::string const*, std::vector<std::string, std::allocator<std::string> > >, __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > >(__gnu_cxx::__normal_iterator<std::string const*, std::vector<std::string, std::allocator<std::string> > >, __gnu_cxx::__normal_iterator<std::string const*, std::vector<std::string, std::allocator<std::string> > >, __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >) [100]
                0.00    0.00       6/6           std::__niter_base<__gnu_cxx::__normal_iterator<std::string const*, std::vector<std::string, std::allocator<std::string> > >, true>::__b(__gnu_cxx::__normal_iterator<std::string const*, std::vector<std::string, std::allocator<std::string> > >) [68]
                0.00    0.00       3/6           std::__niter_base<__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, true>::__b(__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >) [69]
                0.00    0.00       3/3           std::string* std::__copy_move_a<false, std::string const*, std::string*>(std::string const*, std::string const*, std::string*) [99]
                0.00    0.00       3/66          __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >::__normal_iterator(std::string* const&) [9]
-----------------------------------------------
                0.00    0.00       3/3           std::vector<std::string, std::allocator<std::string> >::operator=(std::vector<std::string, std::allocator<std::string> > const&) [92]
[101]    0.0    0.00    0.00       3         __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > std::copy<__gnu_cxx::__normal_iterator<std::string const*, std::vector<std::string, std::allocator<std::string> > >, __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > >(__gnu_cxx::__normal_iterator<std::string const*, std::vector<std::string, std::allocator<std::string> > >, __gnu_cxx::__normal_iterator<std::string const*, std::vector<std::string, std::allocator<std::string> > >, __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >) [101]
                0.00    0.00       6/6           std::__miter_base<__gnu_cxx::__normal_iterator<std::string const*, std::vector<std::string, std::allocator<std::string> > >, false>::__b(__gnu_cxx::__normal_iterator<std::string const*, std::vector<std::string, std::allocator<std::string> > >) [67]
                0.00    0.00       3/3           __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > std::__copy_move_a2<false, __gnu_cxx::__normal_iterator<std::string const*, std::vector<std::string, std::allocator<std::string> > >, __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > >(__gnu_cxx::__normal_iterator<std::string const*, std::vector<std::string, std::allocator<std::string> > >, __gnu_cxx::__normal_iterator<std::string const*, std::vector<std::string, std::allocator<std::string> > >, __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >) [100]
-----------------------------------------------
                0.00    0.00       3/3           void std::_Destroy<__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, std::string>(__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, std::allocator<std::string>&) [103]
[102]    0.0    0.00    0.00       3         void std::_Destroy<__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > >(__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >) [102]
                0.00    0.00       3/3           void std::_Destroy_aux<false>::__destroy<__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > >(__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >) [97]
-----------------------------------------------
                0.00    0.00       3/3           std::vector<std::string, std::allocator<std::string> >::operator=(std::vector<std::string, std::allocator<std::string> > const&) [92]
[103]    0.0    0.00    0.00       3         void std::_Destroy<__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, std::string>(__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, std::allocator<std::string>&) [103]
                0.00    0.00       3/3           void std::_Destroy<__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > >(__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >) [102]
-----------------------------------------------
                0.00    0.00       1/2           JobsHandler::setJobState(unsigned int, int) [126]
                0.00    0.00       1/2           JobsHandler::setJobStateByPid(int, int) [128]
[104]    0.0    0.00    0.00       2         Job::setState(int) [104]
-----------------------------------------------
                0.00    0.00       1/2           JobsHandler::addJob(std::string, int, int) [130]
                0.00    0.00       1/2           __gnu_cxx::new_allocator<Job>::destroy(Job*) [139]
[105]    0.0    0.00    0.00       2         Job::~Job() [105]
-----------------------------------------------
                0.00    0.00       1/2           JobsHandler::removeJobByPid(int) [127]
                0.00    0.00       1/2           std::vector<Job, std::allocator<Job> >::erase(__gnu_cxx::__normal_iterator<Job*, std::vector<Job, std::allocator<Job> > >) [158]
[106]    0.0    0.00    0.00       2         __gnu_cxx::__normal_iterator<Job*, std::vector<Job, std::allocator<Job> > >::operator+(int const&) const [106]
                0.00    0.00       2/6           __gnu_cxx::__normal_iterator<Job*, std::vector<Job, std::allocator<Job> > >::__normal_iterator(Job* const&) [65]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<Job, std::allocator<Job> >::max_size() const [108]
[107]    0.0    0.00    0.00       2         std::_Vector_base<Job, std::allocator<Job> >::_M_get_Tp_allocator() const [107]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<Job, std::allocator<Job> >::_M_check_len(unsigned int, char const*) const [147]
[108]    0.0    0.00    0.00       2         std::vector<Job, std::allocator<Job> >::max_size() const [108]
                0.00    0.00       2/2           std::_Vector_base<Job, std::allocator<Job> >::_M_get_Tp_allocator() const [107]
                0.00    0.00       2/3           __gnu_cxx::new_allocator<Job>::max_size() const [95]
-----------------------------------------------
                0.00    0.00       2/2           void std::_Destroy<Job*>(Job*, Job*) [119]
[109]    0.0    0.00    0.00       2         void std::_Destroy_aux<false>::__destroy<Job*>(Job*, Job*) [109]
-----------------------------------------------
                0.00    0.00       1/2           std::vector<Job, std::allocator<Job> >::_M_insert_aux(__gnu_cxx::__normal_iterator<Job*, std::vector<Job, std::allocator<Job> > >, Job const&) [157]
                0.00    0.00       1/2           std::_Vector_base<Job, std::allocator<Job> >::~_Vector_base() [155]
[110]    0.0    0.00    0.00       2         std::_Vector_base<Job, std::allocator<Job> >::_M_deallocate(Job*, unsigned int) [110]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<Job>::deallocate(Job*, unsigned int) [138]
-----------------------------------------------
                0.00    0.00       2/2           __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > std::copy<__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > >(__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >) [168]
[111]    0.0    0.00    0.00       2         std::__miter_base<__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, false>::__b(__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >) [111]
-----------------------------------------------
                0.00    0.00       2/2           std::string* std::copy_backward<std::string*, std::string*>(std::string*, std::string*, std::string*) [164]
[112]    0.0    0.00    0.00       2         std::__miter_base<std::string*, false>::__b(std::string*) [112]
-----------------------------------------------
                0.00    0.00       2/2           Job* std::uninitialized_copy<Job*, Job*>(Job*, Job*, Job*) [116]
[113]    0.0    0.00    0.00       2         Job* std::__uninitialized_copy<false>::uninitialized_copy<Job*, Job*>(Job*, Job*, Job*) [113]
-----------------------------------------------
                0.00    0.00       1/2           std::vector<Job, std::allocator<Job> >::erase(__gnu_cxx::__normal_iterator<Job*, std::vector<Job, std::allocator<Job> > >) [158]
                0.00    0.00       1/2           std::vector<Job, std::allocator<Job> >::push_back(Job const&) [159]
[114]    0.0    0.00    0.00       2         std::vector<Job, std::allocator<Job> >::end() [114]
                0.00    0.00       2/6           __gnu_cxx::__normal_iterator<Job*, std::vector<Job, std::allocator<Job> > >::__normal_iterator(Job* const&) [65]
-----------------------------------------------
                0.00    0.00       1/2           JobsHandler::removeJobByPid(int) [127]
                0.00    0.00       1/2           std::vector<Job, std::allocator<Job> >::_M_insert_aux(__gnu_cxx::__normal_iterator<Job*, std::vector<Job, std::allocator<Job> > >, Job const&) [157]
[115]    0.0    0.00    0.00       2         std::vector<Job, std::allocator<Job> >::begin() [115]
                0.00    0.00       2/6           __gnu_cxx::__normal_iterator<Job*, std::vector<Job, std::allocator<Job> > >::__normal_iterator(Job* const&) [65]
-----------------------------------------------
                0.00    0.00       2/2           Job* std::__uninitialized_copy_a<Job*, Job*, Job>(Job*, Job*, Job*, std::allocator<Job>&) [117]
[116]    0.0    0.00    0.00       2         Job* std::uninitialized_copy<Job*, Job*>(Job*, Job*, Job*) [116]
                0.00    0.00       2/2           Job* std::__uninitialized_copy<false>::uninitialized_copy<Job*, Job*>(Job*, Job*, Job*) [113]
-----------------------------------------------
                0.00    0.00       2/2           Job* std::__uninitialized_move_a<Job*, Job*, std::allocator<Job> >(Job*, Job*, Job*, std::allocator<Job>&) [118]
[117]    0.0    0.00    0.00       2         Job* std::__uninitialized_copy_a<Job*, Job*, Job>(Job*, Job*, Job*, std::allocator<Job>&) [117]
                0.00    0.00       2/2           Job* std::uninitialized_copy<Job*, Job*>(Job*, Job*, Job*) [116]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<Job, std::allocator<Job> >::_M_insert_aux(__gnu_cxx::__normal_iterator<Job*, std::vector<Job, std::allocator<Job> > >, Job const&) [157]
[118]    0.0    0.00    0.00       2         Job* std::__uninitialized_move_a<Job*, Job*, std::allocator<Job> >(Job*, Job*, Job*, std::allocator<Job>&) [118]
                0.00    0.00       2/2           Job* std::__uninitialized_copy_a<Job*, Job*, Job>(Job*, Job*, Job*, std::allocator<Job>&) [117]
-----------------------------------------------
                0.00    0.00       2/2           void std::_Destroy<Job*, Job>(Job*, Job*, std::allocator<Job>&) [120]
[119]    0.0    0.00    0.00       2         void std::_Destroy<Job*>(Job*, Job*) [119]
                0.00    0.00       2/2           void std::_Destroy_aux<false>::__destroy<Job*>(Job*, Job*) [109]
-----------------------------------------------
                0.00    0.00       1/2           std::vector<Job, std::allocator<Job> >::_M_insert_aux(__gnu_cxx::__normal_iterator<Job*, std::vector<Job, std::allocator<Job> > >, Job const&) [157]
                0.00    0.00       1/2           std::vector<Job, std::allocator<Job> >::~vector() [161]
[120]    0.0    0.00    0.00       2         void std::_Destroy<Job*, Job>(Job*, Job*, std::allocator<Job>&) [120]
                0.00    0.00       2/2           void std::_Destroy<Job*>(Job*, Job*) [119]
-----------------------------------------------
                0.00    0.00       1/2           Runner::runChain(std::string, std::vector<Command, std::allocator<Command> >&, IOHandler&, DirHandler&, JobsHandler&, bool) [75]
                0.00    0.00       1/2           JobsHandler::showJobs(IOHandler&) [131]
[121]    0.0    0.00    0.00       2         std::operator|(std::_Ios_Openmode, std::_Ios_Openmode) [121]
-----------------------------------------------
                0.00    0.00       1/1           __do_global_ctors_aux [279]
[122]    0.0    0.00    0.00       1         global constructors keyed to jobsHandler [122]
                0.00    0.00       1/1           __static_initialization_and_destruction_0(int, int) [125]
-----------------------------------------------
                0.00    0.00       1/1           __do_global_ctors_aux [279]
[123]    0.0    0.00    0.00       1         global constructors keyed to runner [123]
                0.00    0.00       1/1           __static_initialization_and_destruction_0(int, int) [124]
-----------------------------------------------
                0.00    0.00       1/1           global constructors keyed to runner [123]
[124]    0.0    0.00    0.00       1         __static_initialization_and_destruction_0(int, int) [124]
                0.00    0.00       1/1           Runner::Runner() [137]
-----------------------------------------------
                0.00    0.00       1/1           global constructors keyed to jobsHandler [122]
[125]    0.0    0.00    0.00       1         __static_initialization_and_destruction_0(int, int) [125]
                0.00    0.00       1/1           JobsHandler::JobsHandler() [132]
-----------------------------------------------
                0.00    0.00       1/1           Runner::runChain(std::string, std::vector<Command, std::allocator<Command> >&, IOHandler&, DirHandler&, JobsHandler&, bool) [75]
[126]    0.0    0.00    0.00       1         JobsHandler::setJobState(unsigned int, int) [126]
                0.00    0.00       2/7           std::vector<Job, std::allocator<Job> >::operator[](unsigned int) [64]
                0.00    0.00       1/9           std::vector<Job, std::allocator<Job> >::size() const [49]
                0.00    0.00       1/3           Job::getPid() [94]
                0.00    0.00       1/2           Job::setState(int) [104]
-----------------------------------------------
                0.00    0.00       1/1           handleSignal(int, siginfo*, void*) [170]
[127]    0.0    0.00    0.00       1         JobsHandler::removeJobByPid(int) [127]
                0.00    0.00       1/7           std::vector<Job, std::allocator<Job> >::operator[](unsigned int) [64]
                0.00    0.00       1/3           Job::getPid() [94]
                0.00    0.00       1/2           std::vector<Job, std::allocator<Job> >::begin() [115]
                0.00    0.00       1/2           __gnu_cxx::__normal_iterator<Job*, std::vector<Job, std::allocator<Job> > >::operator+(int const&) const [106]
                0.00    0.00       1/1           std::vector<Job, std::allocator<Job> >::erase(__gnu_cxx::__normal_iterator<Job*, std::vector<Job, std::allocator<Job> > >) [158]
                0.00    0.00       1/9           std::vector<Job, std::allocator<Job> >::size() const [49]
-----------------------------------------------
                0.00    0.00       1/1           handleSignal(int, siginfo*, void*) [170]
[128]    0.0    0.00    0.00       1         JobsHandler::setJobStateByPid(int, int) [128]
                0.00    0.00       2/7           std::vector<Job, std::allocator<Job> >::operator[](unsigned int) [64]
                0.00    0.00       1/3           Job::getPid() [94]
                0.00    0.00       1/2           Job::setState(int) [104]
                0.00    0.00       1/9           std::vector<Job, std::allocator<Job> >::size() const [49]
-----------------------------------------------
                0.00    0.00       1/1           main [4]
[129]    0.0    0.00    0.00       1         JobsHandler::init() [129]
-----------------------------------------------
                0.00    0.00       1/1           Runner::runChain(std::string, std::vector<Command, std::allocator<Command> >&, IOHandler&, DirHandler&, JobsHandler&, bool) [75]
[130]    0.0    0.00    0.00       1         JobsHandler::addJob(std::string, int, int) [130]
                0.00    0.00       1/1           Job::Job(std::string, int, int) [136]
                0.00    0.00       1/1           std::vector<Job, std::allocator<Job> >::push_back(Job const&) [159]
                0.00    0.00       1/2           Job::~Job() [105]
-----------------------------------------------
                0.00    0.00       1/1           Runner::runChain(std::string, std::vector<Command, std::allocator<Command> >&, IOHandler&, DirHandler&, JobsHandler&, bool) [75]
[131]    0.0    0.00    0.00       1         JobsHandler::showJobs(IOHandler&) [131]
                0.00    0.00       2/7           std::vector<Job, std::allocator<Job> >::operator[](unsigned int) [64]
                0.00    0.00       2/9           std::vector<Job, std::allocator<Job> >::size() const [49]
                0.00    0.00       1/2           std::operator|(std::_Ios_Openmode, std::_Ios_Openmode) [121]
                0.00    0.00       1/1           Job::getState() [134]
                0.00    0.00       1/1           Job::getLine() [133]
-----------------------------------------------
                0.00    0.00       1/1           __static_initialization_and_destruction_0(int, int) [125]
[132]    0.0    0.00    0.00       1         JobsHandler::JobsHandler() [132]
                0.00    0.00       1/1           std::vector<Job, std::allocator<Job> >::vector() [160]
-----------------------------------------------
                0.00    0.00       1/1           JobsHandler::showJobs(IOHandler&) [131]
[133]    0.0    0.00    0.00       1         Job::getLine() [133]
-----------------------------------------------
                0.00    0.00       1/1           JobsHandler::showJobs(IOHandler&) [131]
[134]    0.0    0.00    0.00       1         Job::getState() [134]
-----------------------------------------------
                0.00    0.00       1/1           __gnu_cxx::new_allocator<Job>::construct(Job*, Job const&) [141]
[135]    0.0    0.00    0.00       1         Job::Job(Job const&) [135]
-----------------------------------------------
                0.00    0.00       1/1           JobsHandler::addJob(std::string, int, int) [130]
[136]    0.0    0.00    0.00       1         Job::Job(std::string, int, int) [136]
-----------------------------------------------
                0.00    0.00       1/1           __static_initialization_and_destruction_0(int, int) [124]
[137]    0.0    0.00    0.00       1         Runner::Runner() [137]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<Job, std::allocator<Job> >::_M_deallocate(Job*, unsigned int) [110]
[138]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<Job>::deallocate(Job*, unsigned int) [138]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<Job, std::allocator<Job> >::erase(__gnu_cxx::__normal_iterator<Job*, std::vector<Job, std::allocator<Job> > >) [158]
[139]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<Job>::destroy(Job*) [139]
                0.00    0.00       1/2           Job::~Job() [105]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<Job, std::allocator<Job> >::_M_allocate(unsigned int) [151]
[140]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<Job>::allocate(unsigned int, void const*) [140]
                0.00    0.00       1/3           __gnu_cxx::new_allocator<Job>::max_size() const [95]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<Job, std::allocator<Job> >::_M_insert_aux(__gnu_cxx::__normal_iterator<Job*, std::vector<Job, std::allocator<Job> > >, Job const&) [157]
[141]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<Job>::construct(Job*, Job const&) [141]
                0.00    0.00       1/42          operator new(unsigned int, void*) [14]
                0.00    0.00       1/1           Job::Job(Job const&) [135]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<Job>::allocator() [148]
[142]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<Job>::new_allocator() [142]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<Job>::~allocator() [149]
[143]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<Job>::~new_allocator() [143]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<Job, std::allocator<Job> >::_M_insert_aux(__gnu_cxx::__normal_iterator<Job*, std::vector<Job, std::allocator<Job> > >, Job const&) [157]
[144]    0.0    0.00    0.00       1         __gnu_cxx::__normal_iterator<Job*, std::vector<Job, std::allocator<Job> > >::difference_type __gnu_cxx::operator-<Job*, std::vector<Job, std::allocator<Job> > >(__gnu_cxx::__normal_iterator<Job*, std::vector<Job, std::allocator<Job> > > const&, __gnu_cxx::__normal_iterator<Job*, std::vector<Job, std::allocator<Job> > > const&) [144]
                0.00    0.00       2/6           __gnu_cxx::__normal_iterator<Job*, std::vector<Job, std::allocator<Job> > >::base() const [66]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<Job, std::allocator<Job> >::erase(__gnu_cxx::__normal_iterator<Job*, std::vector<Job, std::allocator<Job> > >) [158]
[145]    0.0    0.00    0.00       1         bool __gnu_cxx::operator!=<Job*, std::vector<Job, std::allocator<Job> > >(__gnu_cxx::__normal_iterator<Job*, std::vector<Job, std::allocator<Job> > > const&, __gnu_cxx::__normal_iterator<Job*, std::vector<Job, std::allocator<Job> > > const&) [145]
                0.00    0.00       2/6           __gnu_cxx::__normal_iterator<Job*, std::vector<Job, std::allocator<Job> > >::base() const [66]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::string, std::allocator<std::string> >::_M_insert_aux(__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, std::string const&) [42]
[146]    0.0    0.00    0.00       1         __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >::operator*() const [146]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<Job, std::allocator<Job> >::_M_insert_aux(__gnu_cxx::__normal_iterator<Job*, std::vector<Job, std::allocator<Job> > >, Job const&) [157]
[147]    0.0    0.00    0.00       1         std::vector<Job, std::allocator<Job> >::_M_check_len(unsigned int, char const*) const [147]
                0.00    0.00       4/9           std::vector<Job, std::allocator<Job> >::size() const [49]
                0.00    0.00       2/2           std::vector<Job, std::allocator<Job> >::max_size() const [108]
                0.00    0.00       1/17          unsigned int const& std::max<unsigned int>(unsigned int const&, unsigned int const&) [36]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<Job, std::allocator<Job> >::_Vector_impl::_Vector_impl() [152]
[148]    0.0    0.00    0.00       1         std::allocator<Job>::allocator() [148]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<Job>::new_allocator() [142]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<Job, std::allocator<Job> >::_Vector_impl::~_Vector_impl() [153]
[149]    0.0    0.00    0.00       1         std::allocator<Job>::~allocator() [149]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<Job>::~new_allocator() [143]
-----------------------------------------------
                0.00    0.00       1/1           std::string* std::__copy_move_a<false, std::string*, std::string*>(std::string*, std::string*, std::string*) [163]
[150]    0.0    0.00    0.00       1         std::string* std::__copy_move<false, false, std::random_access_iterator_tag>::__copy_m<std::string*, std::string*>(std::string*, std::string*, std::string*) [150]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<Job, std::allocator<Job> >::_M_insert_aux(__gnu_cxx::__normal_iterator<Job*, std::vector<Job, std::allocator<Job> > >, Job const&) [157]
[151]    0.0    0.00    0.00       1         std::_Vector_base<Job, std::allocator<Job> >::_M_allocate(unsigned int) [151]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<Job>::allocate(unsigned int, void const*) [140]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<Job, std::allocator<Job> >::_Vector_base() [154]
[152]    0.0    0.00    0.00       1         std::_Vector_base<Job, std::allocator<Job> >::_Vector_impl::_Vector_impl() [152]
                0.00    0.00       1/1           std::allocator<Job>::allocator() [148]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<Job, std::allocator<Job> >::~_Vector_base() [155]
[153]    0.0    0.00    0.00       1         std::_Vector_base<Job, std::allocator<Job> >::_Vector_impl::~_Vector_impl() [153]
                0.00    0.00       1/1           std::allocator<Job>::~allocator() [149]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<Job, std::allocator<Job> >::vector() [160]
[154]    0.0    0.00    0.00       1         std::_Vector_base<Job, std::allocator<Job> >::_Vector_base() [154]
                0.00    0.00       1/1           std::_Vector_base<Job, std::allocator<Job> >::_Vector_impl::_Vector_impl() [152]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<Job, std::allocator<Job> >::~vector() [161]
[155]    0.0    0.00    0.00       1         std::_Vector_base<Job, std::allocator<Job> >::~_Vector_base() [155]
                0.00    0.00       1/2           std::_Vector_base<Job, std::allocator<Job> >::_M_deallocate(Job*, unsigned int) [110]
                0.00    0.00       1/1           std::_Vector_base<Job, std::allocator<Job> >::_Vector_impl::~_Vector_impl() [153]
-----------------------------------------------
                0.00    0.00       1/1           std::string* std::__copy_move_backward_a<false, std::string*, std::string*>(std::string*, std::string*, std::string*) [166]
[156]    0.0    0.00    0.00       1         std::string* std::__copy_move_backward<false, false, std::random_access_iterator_tag>::__copy_move_b<std::string*, std::string*>(std::string*, std::string*, std::string*) [156]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<Job, std::allocator<Job> >::push_back(Job const&) [159]
[157]    0.0    0.00    0.00       1         std::vector<Job, std::allocator<Job> >::_M_insert_aux(__gnu_cxx::__normal_iterator<Job*, std::vector<Job, std::allocator<Job> > >, Job const&) [157]
                0.00    0.00       3/4           std::_Vector_base<Job, std::allocator<Job> >::_M_get_Tp_allocator() [83]
                0.00    0.00       2/6           __gnu_cxx::__normal_iterator<Job*, std::vector<Job, std::allocator<Job> > >::base() const [66]
                0.00    0.00       2/2           Job* std::__uninitialized_move_a<Job*, Job*, std::allocator<Job> >(Job*, Job*, Job*, std::allocator<Job>&) [118]
                0.00    0.00       1/1           std::vector<Job, std::allocator<Job> >::_M_check_len(unsigned int, char const*) const [147]
                0.00    0.00       1/2           std::vector<Job, std::allocator<Job> >::begin() [115]
